,sensitivity,specificity,inv_frac,delay_samples,window_width
576,0.0,1.0,0.0,25,120
577,0.0,1.0,0.5,25,120
578,1.0,0.0,1.0,25,120
579,0.008,0.9799599198396793,1.5,25,120
580,0.002,1.0,2.0,25,120
581,0.002,1.0,2.5,25,120
582,0.002,1.0,3.0,25,120
583,0.002,1.0,3.5,25,120
584,0.002,1.0,4.0,25,120
585,0.002,1.0,4.5,25,120
586,0.002,1.0,5.0,25,120
587,0.002,1.0,5.5,25,120
588,0.002,1.0,6.0,25,120
589,0.002,1.0,6.5,25,120
590,0.002,1.0,7.0,25,120
591,0.002,1.0,7.5,25,120
592,0.0,1.0,0.0,50,120
593,0.0,1.0,0.5,50,120
594,1.0,0.0,1.0,50,120
595,0.302,0.655310621242485,1.5,50,120
596,0.004,0.9939879759519038,2.0,50,120
597,0.002,1.0,2.5,50,120
598,0.002,1.0,3.0,50,120
599,0.002,1.0,3.5,50,120
600,0.002,1.0,4.0,50,120
601,0.002,1.0,4.5,50,120
602,0.002,1.0,5.0,50,120
603,0.002,1.0,5.5,50,120
604,0.002,1.0,6.0,50,120
605,0.002,1.0,6.5,50,120
606,0.002,1.0,7.0,50,120
607,0.002,1.0,7.5,50,120
608,0.0,1.0,0.0,75,120
609,0.004,0.9639278557114228,0.5,75,120
610,1.0,0.0,1.0,75,120
611,0.742,0.2665330661322645,1.5,75,120
612,0.036,0.9619238476953907,2.0,75,120
613,0.008,0.9979959919839679,2.5,75,120
614,0.002,1.0,3.0,75,120
615,0.002,1.0,3.5,75,120
616,0.002,1.0,4.0,75,120
617,0.002,1.0,4.5,75,120
618,0.002,1.0,5.0,75,120
619,0.002,1.0,5.5,75,120
620,0.002,1.0,6.0,75,120
621,0.002,1.0,6.5,75,120
622,0.002,1.0,7.0,75,120
623,0.002,1.0,7.5,75,120
624,0.0,1.0,0.0,100,120
625,0.042,0.8717434869739479,0.5,100,120
626,1.0,0.0,1.0,100,120
627,0.89,0.10420841683366733,1.5,100,120
628,0.152,0.8997995991983968,2.0,100,120
629,0.016,0.9919839679358717,2.5,100,120
630,0.006,1.0,3.0,100,120
631,0.002,1.0,3.5,100,120
632,0.002,1.0,4.0,100,120
633,0.002,1.0,4.5,100,120
634,0.002,1.0,5.0,100,120
635,0.002,1.0,5.5,100,120
636,0.002,1.0,6.0,100,120
637,0.002,1.0,6.5,100,120
638,0.002,1.0,7.0,100,120
639,0.002,1.0,7.5,100,120
640,0.0,1.0,0.0,125,120
641,0.114,0.781563126252505,0.5,125,120
642,1.0,0.0,1.0,125,120
643,0.958,0.03406813627254509,1.5,125,120
644,0.266,0.779559118236473,2.0,125,120
645,0.038,0.9719438877755511,2.5,125,120
646,0.008,0.9959919839679359,3.0,125,120
647,0.006,1.0,3.5,125,120
648,0.002,1.0,4.0,125,120
649,0.002,1.0,4.5,125,120
650,0.002,1.0,5.0,125,120
651,0.002,1.0,5.5,125,120
652,0.002,1.0,6.0,125,120
653,0.002,1.0,6.5,125,120
654,0.002,1.0,7.0,125,120
655,0.002,1.0,7.5,125,120
656,0.0,1.0,0.0,150,120
657,0.122,0.7855711422845691,0.5,150,120
658,1.0,0.0,1.0,150,120
659,0.944,0.056112224448897796,1.5,150,120
660,0.27,0.8076152304609219,2.0,150,120
661,0.042,0.9839679358717435,2.5,150,120
662,0.006,0.9979959919839679,3.0,150,120
663,0.004,1.0,3.5,150,120
664,0.002,1.0,4.0,150,120
665,0.002,1.0,4.5,150,120
666,0.002,1.0,5.0,150,120
667,0.002,1.0,5.5,150,120
668,0.002,1.0,6.0,150,120
669,0.002,1.0,6.5,150,120
670,0.002,1.0,7.0,150,120
671,0.002,1.0,7.5,150,120
672,0.0,1.0,0.0,0,140
673,0.0,1.0,0.5,0,140
674,0.0,1.0,1.0,0,140
675,0.0,1.0,1.5,0,140
676,0.0,1.0,2.0,0,140
677,0.0,1.0,2.5,0,140
678,0.0,1.0,3.0,0,140
679,0.0,1.0,3.5,0,140
680,0.0,1.0,4.0,0,140
