,Unnamed: 0,sensitivity,specificity,inv_frac,delay_samples,decay_part
714,714,0.0,1.0,0.0,0,140
715,715,0.0,1.0,0.5,0,140
716,716,0.0,1.0,1.0,0,140
717,717,0.0,1.0,1.5,0,140
718,718,0.0,1.0,2.0,0,140
1122,1122,0.0,1.0,0.0,175,280
719,719,0.0,1.0,2.5,0,140
720,720,0.0,1.0,3.0,0,140
663,663,0.0,1.0,0.0,100,120
721,721,0.0,1.0,3.5,0,140
603,603,0.0,1.0,4.0,0,120
601,601,0.0,1.0,3.0,0,120
484,484,0.0,1.0,4.0,0,100
485,485,0.0,1.0,4.5,0,100
486,486,0.0,1.0,5.0,0,100
487,487,0.0,1.0,5.5,0,100
488,488,0.0,1.0,6.0,0,100
489,489,0.0,1.0,6.5,0,100
490,490,0.0,1.0,7.0,0,100
491,491,0.0,1.0,7.5,0,100
492,492,0.0,1.0,8.0,0,100
493,493,0.0,1.0,0.0,25,100
602,602,0.0,1.0,3.5,0,120
510,510,0.0,1.0,0.0,50,100
527,527,0.0,1.0,0.0,75,100
544,544,0.0,1.0,0.0,100,100
561,561,0.0,1.0,0.0,125,100
578,578,0.0,1.0,0.0,150,100
595,595,0.0,1.0,0.0,0,120
596,596,0.0,1.0,0.5,0,120
597,597,0.0,1.0,1.0,0,120
598,598,0.0,1.0,1.5,0,120
599,599,0.0,1.0,2.0,0,120
600,600,0.0,1.0,2.5,0,120
1156,1156,0.0,1.0,0.0,225,280
722,722,0.0,1.0,4.0,0,140
723,723,0.0,1.0,4.5,0,140
724,724,0.0,1.0,5.0,0,140
1088,1088,0.0,1.0,0.0,250,260
847,847,0.0,1.0,7.0,0,160
848,848,0.0,1.0,7.5,0,160
849,849,0.0,1.0,8.0,0,160
850,850,0.0,1.0,0.0,25,160
867,867,0.0,1.0,0.0,50,160
884,884,0.0,1.0,0.0,75,160
901,901,0.0,1.0,0.0,100,160
918,918,0.0,1.0,0.0,125,160
935,935,0.0,1.0,0.0,150,160
846,846,0.0,1.0,6.5,0,160
952,952,0.0,1.0,0.0,0,180
954,954,0.0,1.0,1.0,0,180
955,955,0.0,1.0,1.5,0,180
956,956,0.0,1.0,2.0,0,180
957,957,0.0,1.0,2.5,0,180
958,958,0.0,1.0,3.0,0,180
1071,1071,0.0,1.0,0.0,225,260
959,959,0.0,1.0,3.5,0,180
960,960,0.0,1.0,4.0,0,180
961,961,0.0,1.0,4.5,0,180
962,962,0.0,1.0,5.0,0,180
953,953,0.0,1.0,0.5,0,180
845,845,0.0,1.0,6.0,0,160
844,844,0.0,1.0,5.5,0,160
843,843,0.0,1.0,5.0,0,160
725,725,0.0,1.0,5.5,0,140
726,726,0.0,1.0,6.0,0,140
727,727,0.0,1.0,6.5,0,140
728,728,0.0,1.0,7.0,0,140
729,729,0.0,1.0,7.5,0,140
730,730,0.0,1.0,8.0,0,140
731,731,0.0,1.0,0.0,25,140
748,748,0.0,1.0,0.0,50,140
765,765,0.0,1.0,0.0,75,140
782,782,0.0,1.0,0.0,100,140
1105,1105,0.0,1.0,0.0,150,280
799,799,0.0,1.0,0.0,125,140
816,816,0.0,1.0,0.0,150,140
833,833,0.0,1.0,0.0,0,160
834,834,0.0,1.0,0.5,0,160
835,835,0.0,1.0,1.0,0,160
836,836,0.0,1.0,1.5,0,160
837,837,0.0,1.0,2.0,0,160
838,838,0.0,1.0,2.5,0,160
839,839,0.0,1.0,3.0,0,160
840,840,0.0,1.0,3.5,0,160
841,841,0.0,1.0,4.0,0,160
842,842,0.0,1.0,4.5,0,160
483,483,0.0,1.0,3.5,0,100
963,963,0.0,1.0,5.5,0,180
482,482,0.0,1.0,3.0,0,100
480,480,0.0,1.0,2.0,0,100
122,122,0.0,1.0,1.5,0,40
123,123,0.0,1.0,2.0,0,40
124,124,0.0,1.0,2.5,0,40
125,125,0.0,1.0,3.0,0,40
126,126,0.0,1.0,3.5,0,40
1241,1241,0.0,1.0,0.0,225,300
127,127,0.0,1.0,4.0,0,40
128,128,0.0,1.0,4.5,0,40
129,129,0.0,1.0,5.0,0,40
130,130,0.0,1.0,5.5,0,40
121,121,0.0,1.0,1.0,0,40
131,131,0.0,1.0,6.0,0,40
133,133,0.0,1.0,7.0,0,40
134,134,0.0,1.0,7.5,0,40
135,135,0.0,1.0,8.0,0,40
136,136,0.0,1.0,0.0,25,40
153,153,0.0,1.0,0.0,50,40
170,170,0.0,1.0,0.0,75,40
187,187,0.0,1.0,0.0,100,40
204,204,0.0,1.0,0.0,125,40
221,221,0.0,1.0,0.0,150,40
238,238,0.0,1.0,0.0,0,60
132,132,0.0,1.0,6.5,0,40
1224,1224,0.0,1.0,0.0,200,300
120,120,0.0,1.0,0.5,0,40
102,102,0.0,1.0,0.0,150,20
1,1,0.0,1.0,0.5,0,20
2,2,0.0,1.0,1.0,0,20
3,3,0.0,1.0,1.5,0,20
4,4,0.0,1.0,2.0,0,20
5,5,0.0,1.0,2.5,0,20
6,6,0.0,1.0,3.0,0,20
7,7,0.0,1.0,3.5,0,20
8,8,0.0,1.0,4.0,0,20
9,9,0.0,1.0,4.5,0,20
10,10,0.0,1.0,5.0,0,20
119,119,0.0,1.0,0.0,0,40
11,11,0.0,1.0,5.5,0,20
13,13,0.0,1.0,6.5,0,20
14,14,0.0,1.0,7.0,0,20
1258,1258,0.0,1.0,0.0,250,300
15,15,0.0,1.0,7.5,0,20
16,16,0.0,1.0,8.0,0,20
17,17,0.0,1.0,0.0,25,20
34,34,0.0,1.0,0.0,50,20
51,51,0.0,1.0,0.0,75,20
68,68,0.0,1.0,0.0,100,20
85,85,0.0,1.0,0.0,125,20
12,12,0.0,1.0,6.0,0,20
239,239,0.0,1.0,0.5,0,60
240,240,0.0,1.0,1.0,0,60
241,241,0.0,1.0,1.5,0,60
364,364,0.0,1.0,3.5,0,80
365,365,0.0,1.0,4.0,0,80
366,366,0.0,1.0,4.5,0,80
1190,1190,0.0,1.0,0.0,150,300
367,367,0.0,1.0,5.0,0,80
368,368,0.0,1.0,5.5,0,80
369,369,0.0,1.0,6.0,0,80
370,370,0.0,1.0,6.5,0,80
371,371,0.0,1.0,7.0,0,80
372,372,0.0,1.0,7.5,0,80
363,363,0.0,1.0,3.0,0,80
373,373,0.0,1.0,8.0,0,80
391,391,0.0,1.0,0.0,50,80
408,408,0.0,1.0,0.0,75,80
425,425,0.0,1.0,0.0,100,80
442,442,0.0,1.0,0.0,125,80
459,459,0.0,1.0,0.0,150,80
476,476,0.0,1.0,0.0,0,100
477,477,0.0,1.0,0.5,0,100
478,478,0.0,1.0,1.0,0,100
1173,1173,0.0,1.0,0.0,250,280
479,479,0.0,1.0,1.5,0,100
374,374,0.0,1.0,0.0,25,80
362,362,0.0,1.0,2.5,0,80
361,361,0.0,1.0,2.0,0,80
360,360,0.0,1.0,1.5,0,80
242,242,0.0,1.0,2.0,0,60
243,243,0.0,1.0,2.5,0,60
244,244,0.0,1.0,3.0,0,60
245,245,0.0,1.0,3.5,0,60
246,246,0.0,1.0,4.0,0,60
247,247,0.0,1.0,4.5,0,60
248,248,0.0,1.0,5.0,0,60
249,249,0.0,1.0,5.5,0,60
250,250,0.0,1.0,6.0,0,60
251,251,0.0,1.0,6.5,0,60
252,252,0.0,1.0,7.0,0,60
253,253,0.0,1.0,7.5,0,60
254,254,0.0,1.0,8.0,0,60
1207,1207,0.0,1.0,0.0,175,300
255,255,0.0,1.0,0.0,25,60
272,272,0.0,1.0,0.0,50,60
289,289,0.0,1.0,0.0,75,60
306,306,0.0,1.0,0.0,100,60
323,323,0.0,1.0,0.0,125,60
340,340,0.0,1.0,0.0,150,60
357,357,0.0,1.0,0.0,0,80
358,358,0.0,1.0,0.5,0,80
359,359,0.0,1.0,1.0,0,80
481,481,0.0,1.0,2.5,0,100
964,964,0.0,1.0,6.0,0,180
965,965,0.0,1.0,6.5,0,180
966,966,0.0,1.0,7.0,0,180
1667,1667,0.0,1.0,0.5,0,300
1668,1668,0.0,1.0,1.0,0,300
1669,1669,0.0,1.0,1.5,0,300
1670,1670,0.0,1.0,2.0,0,300
1671,1671,0.0,1.0,2.5,0,300
1672,1672,0.0,1.0,3.0,0,300
1673,1673,0.0,1.0,3.5,0,300
1674,1674,0.0,1.0,4.0,0,300
1675,1675,0.0,1.0,4.5,0,300
1676,1676,0.0,1.0,5.0,0,300
1666,1666,0.0,1.0,0.0,0,300
1677,1677,0.0,1.0,5.5,0,300
918,918,0.0,1.0,0.0,250,220
1679,1679,0.0,1.0,6.5,0,300
1680,1680,0.0,1.0,7.0,0,300
1681,1681,0.0,1.0,7.5,0,300
1682,1682,0.0,1.0,8.0,0,300
1683,1683,0.0,1.0,0.0,25,300
1700,1700,0.0,1.0,0.0,50,300
1717,1717,0.0,1.0,0.0,75,300
1734,1734,0.0,1.0,0.0,100,300
1751,1751,0.0,1.0,0.0,125,300
1678,1678,0.0,1.0,6.0,0,300
1768,1768,0.0,1.0,0.0,150,300
1649,1649,0.0,1.0,0.0,150,280
1615,1615,0.0,1.0,0.0,100,280
1547,1547,0.0,1.0,0.0,0,280
1548,1548,0.0,1.0,0.5,0,280
1549,1549,0.0,1.0,1.0,0,280
1550,1550,0.0,1.0,1.5,0,280
952,952,0.0,1.0,0.0,175,240
1551,1551,0.0,1.0,2.0,0,280
1552,1552,0.0,1.0,2.5,0,280
1553,1553,0.0,1.0,3.0,0,280
1554,1554,0.0,1.0,3.5,0,280
1555,1555,0.0,1.0,4.0,0,280
1632,1632,0.0,1.0,0.0,125,280
1556,1556,0.0,1.0,4.5,0,280
1558,1558,0.0,1.0,5.5,0,280
1559,1559,0.0,1.0,6.0,0,280
1560,1560,0.0,1.0,6.5,0,280
1561,1561,0.0,1.0,7.0,0,280
1562,1562,0.0,1.0,7.5,0,280
1563,1563,0.0,1.0,8.0,0,280
1564,1564,0.0,1.0,0.0,25,280
1581,1581,0.0,1.0,0.0,50,280
1598,1598,0.0,1.0,0.0,75,280
935,935,0.0,1.0,0.0,150,240
1557,1557,0.0,1.0,5.0,0,280
0,0,0.0,1.0,0.0,150,20
17,17,0.0,1.0,0.0,175,20
34,34,0.0,1.0,0.0,200,20
476,476,0.0,1.0,0.0,225,120
493,493,0.0,1.0,0.0,250,120
510,510,0.0,1.0,0.0,150,140
527,527,0.0,1.0,0.0,175,140
544,544,0.0,1.0,0.0,200,140
561,561,0.0,1.0,0.0,225,140
578,578,0.0,1.0,0.0,250,140
595,595,0.0,1.0,0.0,150,160
612,612,0.0,1.0,0.0,175,160
629,629,0.0,1.0,0.0,200,160
459,459,0.0,1.0,0.0,200,120
867,867,0.0,1.0,0.0,175,220
663,663,0.0,1.0,0.0,250,160
680,680,0.0,1.0,0.0,150,180
697,697,0.0,1.0,0.0,175,180
714,714,0.0,1.0,0.0,200,180
731,731,0.0,1.0,0.0,225,180
748,748,0.0,1.0,0.0,250,180
765,765,0.0,1.0,0.0,150,200
782,782,0.0,1.0,0.0,175,200
799,799,0.0,1.0,0.0,200,200
816,816,0.0,1.0,0.0,225,200
646,646,0.0,1.0,0.0,225,160
442,442,0.0,1.0,0.0,175,120
425,425,0.0,1.0,0.0,150,120
408,408,0.0,1.0,0.0,250,100
51,51,0.0,1.0,0.0,225,20
68,68,0.0,1.0,0.0,250,20
85,85,0.0,1.0,0.0,150,40
901,901,0.0,1.0,0.0,225,220
102,102,0.0,1.0,0.0,175,40
119,119,0.0,1.0,0.0,200,40
136,136,0.0,1.0,0.0,225,40
153,153,0.0,1.0,0.0,250,40
170,170,0.0,1.0,0.0,150,60
187,187,0.0,1.0,0.0,175,60
204,204,0.0,1.0,0.0,200,60
221,221,0.0,1.0,0.0,225,60
238,238,0.0,1.0,0.0,250,60
255,255,0.0,1.0,0.0,150,80
272,272,0.0,1.0,0.0,175,80
289,289,0.0,1.0,0.0,200,80
306,306,0.0,1.0,0.0,225,80
323,323,0.0,1.0,0.0,250,80
340,340,0.0,1.0,0.0,150,100
357,357,0.0,1.0,0.0,175,100
884,884,0.0,1.0,0.0,200,220
374,374,0.0,1.0,0.0,200,100
391,391,0.0,1.0,0.0,225,100
1530,1530,0.0,1.0,0.0,150,260
1513,1513,0.0,1.0,0.0,125,260
1496,1496,0.0,1.0,0.0,100,260
1479,1479,0.0,1.0,0.0,75,260
1088,1088,0.0,1.0,0.0,25,200
1105,1105,0.0,1.0,0.0,50,200
1122,1122,0.0,1.0,0.0,75,200
1139,1139,0.0,1.0,0.0,100,200
1156,1156,0.0,1.0,0.0,125,200
1173,1173,0.0,1.0,0.0,150,200
1190,1190,0.0,1.0,0.0,0,220
1191,1191,0.0,1.0,0.5,0,220
1192,1192,0.0,1.0,1.0,0,220
1193,1193,0.0,1.0,1.5,0,220
1087,1087,0.0,1.0,8.0,0,200
1194,1194,0.0,1.0,2.0,0,220
1196,1196,0.0,1.0,3.0,0,220
1197,1197,0.0,1.0,3.5,0,220
1198,1198,0.0,1.0,4.0,0,220
1020,1020,0.0,1.0,0.0,150,260
1199,1199,0.0,1.0,4.5,0,220
1200,1200,0.0,1.0,5.0,0,220
1201,1201,0.0,1.0,5.5,0,220
1202,1202,0.0,1.0,6.0,0,220
1203,1203,0.0,1.0,6.5,0,220
1204,1204,0.0,1.0,7.0,0,220
1195,1195,0.0,1.0,2.5,0,220
1037,1037,0.0,1.0,0.0,175,260
1086,1086,0.0,1.0,7.5,0,200
1085,1085,0.0,1.0,7.0,0,200
967,967,0.0,1.0,7.5,0,180
968,968,0.0,1.0,8.0,0,180
969,969,0.0,1.0,0.0,25,180
986,986,0.0,1.0,0.0,50,180
1003,1003,0.0,1.0,0.0,75,180
1020,1020,0.0,1.0,0.0,100,180
1037,1037,0.0,1.0,0.0,125,180
1054,1054,0.0,1.0,0.0,150,180
1054,1054,0.0,1.0,0.0,200,260
1071,1071,0.0,1.0,0.0,0,200
1072,1072,0.0,1.0,0.5,0,200
1073,1073,0.0,1.0,1.0,0,200
1074,1074,0.0,1.0,1.5,0,200
1075,1075,0.0,1.0,2.0,0,200
1076,1076,0.0,1.0,2.5,0,200
1077,1077,0.0,1.0,3.0,0,200
1078,1078,0.0,1.0,3.5,0,200
1079,1079,0.0,1.0,4.0,0,200
1080,1080,0.0,1.0,4.5,0,200
1081,1081,0.0,1.0,5.0,0,200
1082,1082,0.0,1.0,5.5,0,200
1083,1083,0.0,1.0,6.0,0,200
1084,1084,0.0,1.0,6.5,0,200
1205,1205,0.0,1.0,7.5,0,220
850,850,0.0,1.0,0.0,150,220
1206,1206,0.0,1.0,8.0,0,220
1224,1224,0.0,1.0,0.0,50,220
1394,1394,0.0,1.0,0.0,125,240
1411,1411,0.0,1.0,0.0,150,240
1428,1428,0.0,1.0,0.0,0,260
1429,1429,0.0,1.0,0.5,0,260
1430,1430,0.0,1.0,1.0,0,260
1431,1431,0.0,1.0,1.5,0,260
1432,1432,0.0,1.0,2.0,0,260
1433,1433,0.0,1.0,2.5,0,260
1434,1434,0.0,1.0,3.0,0,260
1435,1435,0.0,1.0,3.5,0,260
1377,1377,0.0,1.0,0.0,100,240
1436,1436,0.0,1.0,4.0,0,260
1438,1438,0.0,1.0,5.0,0,260
969,969,0.0,1.0,0.0,200,240
1439,1439,0.0,1.0,5.5,0,260
1440,1440,0.0,1.0,6.0,0,260
1441,1441,0.0,1.0,6.5,0,260
1442,1442,0.0,1.0,7.0,0,260
1443,1443,0.0,1.0,7.5,0,260
1444,1444,0.0,1.0,8.0,0,260
1445,1445,0.0,1.0,0.0,25,260
1462,1462,0.0,1.0,0.0,50,260
1437,1437,0.0,1.0,4.5,0,260
1360,1360,0.0,1.0,0.0,75,240
1343,1343,0.0,1.0,0.0,50,240
986,986,0.0,1.0,0.0,225,240
1241,1241,0.0,1.0,0.0,75,220
1258,1258,0.0,1.0,0.0,100,220
1275,1275,0.0,1.0,0.0,125,220
1292,1292,0.0,1.0,0.0,150,220
1309,1309,0.0,1.0,0.0,0,240
1310,1310,0.0,1.0,0.5,0,240
1003,1003,0.0,1.0,0.0,250,240
1311,1311,0.0,1.0,1.0,0,240
1312,1312,0.0,1.0,1.5,0,240
1313,1313,0.0,1.0,2.0,0,240
1314,1314,0.0,1.0,2.5,0,240
1315,1315,0.0,1.0,3.0,0,240
1316,1316,0.0,1.0,3.5,0,240
1317,1317,0.0,1.0,4.0,0,240
1318,1318,0.0,1.0,4.5,0,240
1319,1319,0.0,1.0,5.0,0,240
1320,1320,0.0,1.0,5.5,0,240
1321,1321,0.0,1.0,6.0,0,240
1322,1322,0.0,1.0,6.5,0,240
1323,1323,0.0,1.0,7.0,0,240
1324,1324,0.0,1.0,7.5,0,240
1325,1325,0.0,1.0,8.0,0,240
1326,1326,0.0,1.0,0.0,25,240
1207,1207,0.0,1.0,0.0,25,220
0,0,0.0,1.0,0.0,0,20
