,sensitivity,specificity,inv_frac,delay_samples,decay_part
292,1.0,0.0,2.0,100,910
293,1.0,0.04408817635270541,2.5,100,910
294,1.0,0.22645290581162325,3.0,100,910
295,0.998,0.49899799599198397,3.5,100,910
296,0.986,0.6973947895791583,4.0,100,910
297,0.96,0.8156312625250501,4.5,100,910
298,0.92,0.8797595190380761,5.0,100,910
299,0.872,0.9318637274549099,5.5,100,910
300,0.84,0.9619238476953907,6.0,100,910
301,0.788,0.9779559118236473,6.5,100,910
302,0.726,0.9859719438877755,7.0,100,910
303,0.706,0.9939879759519038,7.5,100,910
304,0.0,1.0,0.0,125,910
305,1.0,0.002004008016032064,0.5,125,910
306,1.0,0.0,1.0,125,910
307,1.0,0.0,1.5,125,910
308,1.0,0.0,2.0,125,910
309,1.0,0.04008016032064128,2.5,125,910
310,1.0,0.23446893787575152,3.0,125,910
311,1.0,0.5110220440881763,3.5,125,910
312,0.998,0.7094188376753507,4.0,125,910
313,0.988,0.8196392785571143,4.5,125,910
314,0.972,0.8797595190380761,5.0,125,910
315,0.932,0.9238476953907816,5.5,125,910
316,0.902,0.9579158316633266,6.0,125,910
317,0.856,0.9759519038076152,6.5,125,910
318,0.806,0.9859719438877755,7.0,125,910
319,0.758,0.9919839679358717,7.5,125,910
320,0.0,1.0,0.0,150,910
321,1.0,0.0,0.5,150,910
322,1.0,0.0,1.0,150,910
323,1.0,0.0,1.5,150,910
324,1.0,0.0,2.0,150,910
325,1.0,0.03406813627254509,2.5,150,910
326,1.0,0.24448897795591182,3.0,150,910
327,1.0,0.4969939879759519,3.5,150,910
328,0.996,0.7234468937875751,4.0,150,910
329,0.986,0.8176352705410822,4.5,150,910
330,0.98,0.9118236472945892,5.0,150,910
331,0.962,0.9519038076152304,5.5,150,910
332,0.916,0.9679358717434869,6.0,150,910
333,0.896,0.9859719438877755,6.5,150,910
334,0.858,0.9899799599198397,7.0,150,910
335,0.812,0.9979959919839679,7.5,150,910
336,0.0,1.0,0.0,0,915
337,0.0,1.0,0.5,0,915
338,0.0,1.0,1.0,0,915
339,0.0,1.0,1.5,0,915
340,0.0,1.0,2.0,0,915
341,0.0,1.0,2.5,0,915
342,0.0,1.0,3.0,0,915
343,0.0,1.0,3.5,0,915
344,0.0,1.0,4.0,0,915
345,0.0,1.0,4.5,0,915
346,0.0,1.0,5.0,0,915
347,0.0,1.0,5.5,0,915
348,0.0,1.0,6.0,0,915
349,0.0,1.0,6.5,0,915
350,0.0,1.0,7.0,0,915
351,0.0,1.0,7.5,0,915
352,0.0,1.0,0.0,25,915
353,0.974,0.008016032064128256,0.5,25,915
354,1.0,0.0,1.0,25,915
355,1.0,0.0,1.5,25,915
356,0.994,0.002004008016032064,2.0,25,915
357,0.802,0.16633266533066132,2.5,25,915
358,0.46,0.5090180360721442,3.0,25,915
359,0.268,0.7615230460921844,3.5,25,915
360,0.178,0.8637274549098196,4.0,25,915
361,0.102,0.9318637274549099,4.5,25,915
362,0.058,0.9739478957915831,5.0,25,915
363,0.038,0.9819639278557114,5.5,25,915
364,0.026,0.9899799599198397,6.0,25,915
365,0.014,0.9979959919839679,6.5,25,915
366,0.008,1.0,7.0,25,915
367,0.008,1.0,7.5,25,915
368,0.0,1.0,0.0,50,915
369,1.0,0.002004008016032064,0.5,50,915
370,1.0,0.0,1.0,50,915
371,1.0,0.0,1.5,50,915
372,1.0,0.0,2.0,50,915
373,1.0,0.050100200400801605,2.5,50,915
374,0.984,0.29458917835671344,3.0,50,915
375,0.896,0.5871743486973948,3.5,50,915
376,0.712,0.7755511022044088,4.0,50,915
377,0.498,0.8777555110220441,4.5,50,915
378,0.352,0.9218436873747495,5.0,50,915
379,0.276,0.9619238476953907,5.5,50,915
380,0.202,0.9759519038076152,6.0,50,915
381,0.138,0.9879759519038076,6.5,50,915
382,0.08,0.9899799599198397,7.0,50,915
383,0.066,0.9959919839679359,7.5,50,915
384,0.0,1.0,0.0,75,915
385,1.0,0.0,0.5,75,915
386,1.0,0.0,1.0,75,915
387,1.0,0.0,1.5,75,915
388,1.0,0.0,2.0,75,915
389,1.0,0.06412825651302605,2.5,75,915
390,0.988,0.30060120240480964,3.0,75,915
391,0.948,0.5851703406813628,3.5,75,915
392,0.898,0.7655310621242485,4.0,75,915
393,0.84,0.8617234468937875,4.5,75,915
394,0.782,0.9138276553106213,5.0,75,915
395,0.692,0.9679358717434869,5.5,75,915
396,0.588,0.9739478957915831,6.0,75,915
397,0.488,0.9879759519038076,6.5,75,915
398,0.404,0.9959919839679359,7.0,75,915
399,0.34,0.9979959919839679,7.5,75,915
400,0.0,1.0,0.0,100,915
401,1.0,0.0,0.5,100,915
402,1.0,0.0,1.0,100,915
403,1.0,0.0,1.5,100,915
404,1.0,0.0,2.0,100,915
405,1.0,0.06012024048096192,2.5,100,915
406,1.0,0.2725450901803607,3.0,100,915
407,0.998,0.5711422845691383,3.5,100,915
408,0.982,0.7354709418837675,4.0,100,915
409,0.954,0.843687374749499,4.5,100,915
410,0.912,0.9018036072144289,5.0,100,915
411,0.87,0.9519038076152304,5.5,100,915
412,0.828,0.969939879759519,6.0,100,915
413,0.776,0.9839679358717435,6.5,100,915
414,0.726,0.9919839679358717,7.0,100,915
415,0.7,0.9959919839679359,7.5,100,915
416,0.0,1.0,0.0,125,915
417,1.0,0.002004008016032064,0.5,125,915
418,1.0,0.0,1.0,125,915
419,1.0,0.0,1.5,125,915
420,1.0,0.0,2.0,125,915
421,1.0,0.05410821643286573,2.5,125,915
422,1.0,0.3246492985971944,3.0,125,915
423,1.0,0.5511022044088176,3.5,125,915
424,0.998,0.751503006012024,4.0,125,915
425,0.988,0.8496993987975952,4.5,125,915
426,0.968,0.9038076152304609,5.0,125,915
427,0.928,0.9418837675350702,5.5,125,915
428,0.902,0.9639278557114228,6.0,125,915
429,0.846,0.9819639278557114,6.5,125,915
430,0.796,0.9899799599198397,7.0,125,915
431,0.744,0.9919839679358717,7.5,125,915
432,0.0,1.0,0.0,150,915
433,1.0,0.0,0.5,150,915
434,1.0,0.0,1.0,150,915
435,1.0,0.0,1.5,150,915
436,1.0,0.0,2.0,150,915
437,1.0,0.050100200400801605,2.5,150,915
438,1.0,0.29458917835671344,3.0,150,915
439,1.0,0.5531062124248497,3.5,150,915
440,0.996,0.7535070140280561,4.0,150,915
441,0.986,0.8677354709418837,4.5,150,915
442,0.976,0.9318637274549099,5.0,150,915
443,0.958,0.9679358717434869,5.5,150,915
444,0.912,0.9799599198396793,6.0,150,915
445,0.884,0.9899799599198397,6.5,150,915
446,0.846,0.9979959919839679,7.0,150,915
447,0.802,0.9979959919839679,7.5,150,915
448,0.0,1.0,0.0,0,920
449,0.0,1.0,0.5,0,920
450,0.0,1.0,1.0,0,920
451,0.0,1.0,1.5,0,920
452,0.0,1.0,2.0,0,920
453,0.0,1.0,2.5,0,920
454,0.0,1.0,3.0,0,920
455,0.0,1.0,3.5,0,920
456,0.0,1.0,4.0,0,920
457,0.0,1.0,4.5,0,920
458,0.0,1.0,5.0,0,920
459,0.0,1.0,5.5,0,920
460,0.0,1.0,6.0,0,920
461,0.0,1.0,6.5,0,920
462,0.0,1.0,7.0,0,920
463,0.0,1.0,7.5,0,920
464,0.0,1.0,0.0,25,920
465,0.946,0.012024048096192385,0.5,25,920
466,1.0,0.0,1.0,25,920
467,1.0,0.0,1.5,25,920
468,0.992,0.004008016032064128,2.0,25,920
469,0.758,0.2565130260521042,2.5,25,920
470,0.42,0.6232464929859719,3.0,25,920
471,0.244,0.8236472945891784,3.5,25,920
472,0.152,0.9018036072144289,4.0,25,920
473,0.078,0.9579158316633266,4.5,25,920
474,0.044,0.9799599198396793,5.0,25,920
475,0.026,0.9899799599198397,5.5,25,920
476,0.022,0.9979959919839679,6.0,25,920
477,0.008,1.0,6.5,25,920
478,0.008,1.0,7.0,25,920
479,0.008,1.0,7.5,25,920
480,0.0,1.0,0.0,50,920
481,1.0,0.004008016032064128,0.5,50,920
482,1.0,0.0,1.0,50,920
483,1.0,0.0,1.5,50,920
484,1.0,0.0,2.0,50,920
485,1.0,0.0841683366733467,2.5,50,920
486,0.978,0.38276553106212424,3.0,50,920
487,0.89,0.6432865731462926,3.5,50,920
488,0.69,0.8176352705410822,4.0,50,920
489,0.47,0.9018036072144289,4.5,50,920
490,0.33,0.9418837675350702,5.0,50,920
491,0.256,0.969939879759519,5.5,50,920
492,0.174,0.9819639278557114,6.0,50,920
493,0.118,0.9919839679358717,6.5,50,920
494,0.074,0.9959919839679359,7.0,50,920
495,0.06,0.9979959919839679,7.5,50,920
496,0.0,1.0,0.0,75,920
497,1.0,0.0,0.5,75,920
498,1.0,0.0,1.0,75,920
499,1.0,0.0,1.5,75,920
500,1.0,0.002004008016032064,2.0,75,920
501,1.0,0.09218436873747494,2.5,75,920
502,0.986,0.36072144288577157,3.0,75,920
503,0.946,0.655310621242485,3.5,75,920
504,0.898,0.7955911823647295,4.0,75,920
505,0.83,0.8817635270541082,4.5,75,920
506,0.768,0.9498997995991983,5.0,75,920
507,0.678,0.9719438877755511,5.5,75,920
508,0.568,0.9819639278557114,6.0,75,920
509,0.464,0.9919839679358717,6.5,75,920
510,0.392,0.9979959919839679,7.0,75,920
511,0.318,0.9979959919839679,7.5,75,920
512,0.0,1.0,0.0,100,920
513,1.0,0.0,0.5,100,920
514,1.0,0.0,1.0,100,920
515,1.0,0.0,1.5,100,920
516,1.0,0.0,2.0,100,920
517,1.0,0.0841683366733467,2.5,100,920
518,1.0,0.3406813627254509,3.0,100,920
519,0.996,0.6232464929859719,3.5,100,920
520,0.978,0.781563126252505,4.0,100,920
521,0.948,0.8617234468937875,4.5,100,920
522,0.906,0.9258517034068137,5.0,100,920
523,0.864,0.9619238476953907,5.5,100,920
524,0.818,0.9799599198396793,6.0,100,920
525,0.766,0.9899799599198397,6.5,100,920
526,0.722,0.9939879759519038,7.0,100,920
527,0.686,0.9979959919839679,7.5,100,920
528,0.0,1.0,0.0,125,920
529,1.0,0.002004008016032064,0.5,125,920
530,1.0,0.0,1.0,125,920
531,1.0,0.0,1.5,125,920
532,1.0,0.0,2.0,125,920
533,1.0,0.08817635270541083,2.5,125,920
534,1.0,0.3847695390781563,3.0,125,920
535,1.0,0.6092184368737475,3.5,125,920
536,0.998,0.7895791583166333,4.0,125,920
537,0.984,0.875751503006012,4.5,125,920
538,0.964,0.9258517034068137,5.0,125,920
539,0.924,0.9559118236472945,5.5,125,920
540,0.898,0.9799599198396793,6.0,125,920
541,0.834,0.9839679358717435,6.5,125,920
542,0.786,0.9919839679358717,7.0,125,920
543,0.736,0.9939879759519038,7.5,125,920
544,0.0,1.0,0.0,150,920
545,1.0,0.002004008016032064,0.5,150,920
546,1.0,0.0,1.0,150,920
547,1.0,0.0,1.5,150,920
548,1.0,0.0,2.0,150,920
549,1.0,0.07615230460921844,2.5,150,920
550,1.0,0.35070140280561124,3.0,150,920
551,0.998,0.627254509018036,3.5,150,920
552,0.994,0.7935871743486974,4.0,150,920
553,0.986,0.8957915831663327,4.5,150,920
554,0.974,0.9519038076152304,5.0,150,920
555,0.942,0.9739478957915831,5.5,150,920
556,0.912,0.9879759519038076,6.0,150,920
557,0.88,0.9939879759519038,6.5,150,920
558,0.836,0.9979959919839679,7.0,150,920
559,0.786,0.9979959919839679,7.5,150,920
560,0.0,1.0,0.0,0,925
561,0.0,1.0,0.5,0,925
562,0.0,1.0,1.0,0,925
563,0.0,1.0,1.5,0,925
564,0.0,1.0,2.0,0,925
565,0.0,1.0,2.5,0,925
566,0.0,1.0,3.0,0,925
567,0.0,1.0,3.5,0,925
568,0.0,1.0,4.0,0,925
569,0.0,1.0,4.5,0,925
570,0.0,1.0,5.0,0,925
571,0.0,1.0,5.5,0,925
572,0.0,1.0,6.0,0,925
573,0.0,1.0,6.5,0,925
574,0.0,1.0,7.0,0,925
575,0.0,1.0,7.5,0,925
576,0.0,1.0,0.0,25,925
577,0.91,0.026052104208416832,0.5,25,925
578,1.0,0.0,1.0,25,925
579,1.0,0.0,1.5,25,925
580,0.99,0.01603206412825651,2.0,25,925
581,0.698,0.3346693386773547,2.5,25,925
582,0.378,0.6973947895791583,3.0,25,925
583,0.222,0.8597194388777555,3.5,25,925
584,0.138,0.9438877755511023,4.0,25,925
585,0.064,0.9759519038076152,4.5,25,925
586,0.038,0.9899799599198397,5.0,25,925
587,0.024,0.9979959919839679,5.5,25,925
588,0.014,1.0,6.0,25,925
589,0.008,1.0,6.5,25,925
590,0.008,1.0,7.0,25,925
591,0.004,1.0,7.5,25,925
592,0.0,1.0,0.0,50,925
593,1.0,0.004008016032064128,0.5,50,925
594,1.0,0.0,1.0,50,925
