,sensitivity,specificity,inv_frac,delay_samples,decay_part
302,0.692,0.7595190380761523,6.5,75,910
303,0.604,0.8256513026052105,7.0,75,910
304,0.53,0.8717434869739479,7.5,75,910
305,0.474,0.905811623246493,8.0,75,910
306,0.0,1.0,0.0,100,910
307,1.0,0.0,0.5,100,910
308,1.0,0.0,1.0,100,910
309,1.0,0.0,1.5,100,910
310,1.0,0.0,2.0,100,910
311,1.0,0.0,2.5,100,910
312,1.0,0.018036072144288578,3.0,100,910
313,1.0,0.06613226452905811,3.5,100,910
314,1.0,0.1843687374749499,4.0,100,910
315,0.988,0.3226452905811623,4.5,100,910
316,0.972,0.45490981963927857,5.0,100,910
317,0.942,0.56312625250501,5.5,100,910
318,0.908,0.6613226452905812,6.0,100,910
319,0.86,0.7294589178356713,6.5,100,910
320,0.826,0.7935871743486974,7.0,100,910
321,0.78,0.8537074148296593,7.5,100,910
322,0.746,0.8937875751503006,8.0,100,910
323,0.0,1.0,0.0,125,910
324,1.0,0.0,0.5,125,910
325,1.0,0.0,1.0,125,910
326,1.0,0.0,1.5,125,910
327,1.0,0.0,2.0,125,910
328,1.0,0.0,2.5,125,910
329,1.0,0.014028056112224449,3.0,125,910
330,1.0,0.06412825651302605,3.5,125,910
331,1.0,0.156312625250501,4.0,125,910
332,0.994,0.3106212424849699,4.5,125,910
333,0.988,0.44488977955911824,5.0,125,910
334,0.968,0.5791583166332666,5.5,125,910
335,0.944,0.6833667334669339,6.0,125,910
336,0.914,0.7334669338677354,6.5,125,910
337,0.88,0.7895791583166333,7.0,125,910
338,0.848,0.8296593186372746,7.5,125,910
339,0.798,0.8577154308617234,8.0,125,910
340,0.0,1.0,0.0,150,910
341,1.0,0.0,0.5,150,910
342,1.0,0.0,1.0,150,910
343,1.0,0.0,1.5,150,910
344,1.0,0.0,2.0,150,910
345,1.0,0.0,2.5,150,910
346,1.0,0.012024048096192385,3.0,150,910
347,1.0,0.04809619238476954,3.5,150,910
348,1.0,0.13226452905811623,4.0,150,910
349,0.992,0.3026052104208417,4.5,150,910
350,0.988,0.4529058116232465,5.0,150,910
351,0.978,0.6032064128256514,5.5,150,910
352,0.966,0.7054108216432866,6.0,150,910
353,0.95,0.7755511022044088,6.5,150,910
354,0.926,0.8376753507014028,7.0,150,910
355,0.882,0.8837675350701403,7.5,150,910
356,0.864,0.9138276553106213,8.0,150,910
357,0.0,1.0,0.0,0,915
358,0.0,1.0,0.5,0,915
359,0.0,1.0,1.0,0,915
360,0.0,1.0,1.5,0,915
361,0.0,1.0,2.0,0,915
362,0.0,1.0,2.5,0,915
363,0.0,1.0,3.0,0,915
364,0.0,1.0,3.5,0,915
365,0.0,1.0,4.0,0,915
366,0.0,1.0,4.5,0,915
367,0.0,1.0,5.0,0,915
368,0.0,1.0,5.5,0,915
369,0.0,1.0,6.0,0,915
370,0.0,1.0,6.5,0,915
371,0.0,1.0,7.0,0,915
372,0.0,1.0,7.5,0,915
373,0.0,1.0,8.0,0,915
374,0.0,1.0,0.0,25,915
375,1.0,0.0,0.5,25,915
376,1.0,0.0,1.0,25,915
377,1.0,0.0,1.5,25,915
378,1.0,0.0,2.0,25,915
379,0.992,0.0,2.5,25,915
380,0.904,0.008016032064128256,3.0,25,915
